epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
0,99.6201890614,0.0452683297095,99.940689712,99.1322561341,99.5193751877,98.861047836,0.0520273497015,99.7016220633,97.7900552486,98.0609418283
1,99.7974341661,0.0201889310171,99.9614427151,99.4908655286,99.7897266446,98.7851176917,0.0488234997318,99.685033438,98.0501392758,97.5069252078
2,99.788993923,0.00976951780764,99.9739666262,99.8190591074,99.4292580354,98.4813971147,0.0871682620601,99.5500788141,98.5754985755,95.8448753463
3,99.8396353815,0.0118879073847,99.9709561977,99.7594708358,99.6695704416,98.861047836,0.0761813162508,99.6138254964,98.3240223464,97.5069252078
4,99.8480756246,0.0101003060545,99.9742866219,99.6997898529,99.7596875939,98.7091875475,0.0819158987726,99.5623210747,97.5138121547,97.783933518
5,99.8733963538,0.00933628184773,99.9736148953,99.7597597598,99.7897266446,97.9498861048,0.101651188568,99.4164280995,96.6480446927,95.8448753463
6,99.7805536799,0.00815722932506,99.9751575745,99.9395222256,99.2790627816,98.2536066819,0.103502233601,99.3372518226,98.0113636364,95.567867036
7,99.7805536799,0.0107763804085,99.9757473188,99.9395222256,99.2790627816,98.5573272589,0.08569206308,99.4862596924,98.3050847458,96.3988919668
8,99.7552329507,0.0165592192826,99.9718791607,99.7587454765,99.3691799339,98.4813971147,0.0944533042446,99.5164669271,97.7591036415,96.675900277
9,99.2910195814,0.0132257835613,99.9649415117,99.7852101872,97.686993091,97.1905846621,0.143766331976,99.4419267724,97.3684210526,92.243767313
10,99.7383524646,0.0139204960517,99.9778215613,99.9696969697,99.098828477,98.0258162491,0.0725760494833,99.6427288216,97.994269341,94.7368421053
11,99.4345037137,0.00873023060848,99.9673948125,99.8471882641,98.1375788525,98.3295368261,0.0971432779615,99.4077353701,98.5673352436,95.2908587258
12,99.9071573261,0.00926405906624,99.9760629069,99.8198198198,99.8498047462,98.1017463933,0.110020084193,99.4032441266,96.6666666667,96.3988919668
13,99.9324780554,0.00613192027895,99.9825509751,99.9398496241,99.8197656954,98.4813971147,0.0912128272237,99.5371121594,97.4930362117,96.9529085873
14,99.8058744092,0.00555856685248,99.9753523929,99.5206710605,99.7897266446,98.7851176917,0.0837161924714,99.7046645186,96.7479674797,98.891966759
15,99.8058744092,0.0133055524219,99.973280795,99.5800839832,99.7296485431,98.1017463933,0.0827756945437,99.5134969112,96.6666666667,96.3988919668
16,99.8480756246,0.00428181384083,99.9777254744,99.551032625,99.9098828477,98.3295368261,0.107558660528,99.6394690481,95.4423592493,98.6149584488
17,99.8987170831,0.00984272338288,99.9764613589,99.7599759976,99.8798437969,98.4813971147,0.0934714956645,99.6246914081,96.4577656676,98.0609418283
18,99.9071573261,0.00706590154674,99.9796137138,99.8497596154,99.8197656954,98.3295368261,0.0817157900947,99.761746775,96.1852861035,97.783933518
19,99.5526671168,0.0060339963087,99.9712400507,99.5762711864,98.8284770201,97.4943052392,0.102289397772,99.6669960245,96.8571428571,93.9058171745
20,99.9409182984,0.00653771662658,99.9786140576,99.939867709,99.8498047462,98.1776765376,0.123252517069,99.4417818936,96.675900277,96.675900277
21,99.7214719784,0.00440128876321,99.9768959537,99.9091459721,99.098828477,97.4943052392,0.114904847087,99.5298682182,97.1264367816,93.6288088643
22,99.8649561107,0.00978070311495,99.9777219483,99.8195488722,99.6996094923,98.0258162491,0.118143927083,99.3664449055,97.1830985915,95.567867036
23,99.8058744092,0.0102757290511,99.9749601116,99.6098439376,99.6996094923,98.0258162491,0.111053092302,99.4370008925,96.918767507,95.8448753463
24,99.8649561107,0.00946041808483,99.9808875261,99.7596875939,99.7596875939,97.5702353834,0.141235267517,99.2891520532,95.567867036,95.567867036
25,99.8565158677,0.0109514322443,99.9804811403,99.8795180723,99.60949234,98.1017463933,0.142950803706,99.1707860545,97.7272727273,95.2908587258
