epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
0,99.5020256583,0.0492398597833,99.8666331732,99.5154451847,98.7083208171,98.9369779803,0.0820901661902,99.5256667323,98.0609418283,98.0609418283
1,99.7383524646,0.0271955100288,99.8991167095,99.4304556355,99.6395313908,98.7851176917,0.0878172521801,99.5061080912,97.2602739726,98.3379501385
2,99.8311951384,0.0174046610784,99.921701534,99.8493522145,99.5494142385,98.7851176917,0.0914266597389,99.4070834154,97.783933518,97.783933518
3,99.8987170831,0.0113551683745,99.922256017,99.9698704429,99.6695704416,98.4813971147,0.113055716786,99.4149793113,96.9696969697,97.5069252078
4,99.8396353815,0.00855301031963,99.9247128439,99.9396499698,99.489336137,98.5573272589,0.132733218121,99.3071170273,97.5,97.2299168975
5,99.8480756246,0.0117244810061,99.9286180263,99.9698158768,99.489336137,98.4813971147,0.121341935524,99.3068272697,96.7123287671,97.783933518
6,99.8058744092,0.0129257828101,99.9316980957,99.6993385448,99.60949234,98.1776765376,0.137790357117,99.4157761448,96.1643835616,97.2299168975
7,99.8143146523,0.0141461824192,99.9236629405,99.8492613808,99.489336137,98.861047836,0.0976383840735,99.4871289653,98.0555555556,97.783933518
8,99.7130317353,0.0121364551359,99.9400100516,99.7583811537,99.2189846801,98.7091875475,0.122016689501,99.3713707855,97.5138121547,97.783933518
9,99.577987846,0.0194343395759,99.9542591188,99.9086757991,98.588164614,98.2536066819,0.108970661225,99.3663000267,98.2857142857,95.2908587258
10,99.8733963538,0.0125135130704,99.944911364,99.700059988,99.8498047462,98.2536066819,0.154648391354,99.3421777026,95.4301075269,98.3379501385
11,99.8649561107,0.0101866807523,99.9493639771,99.9397045523,99.5794532893,97.8739559605,0.128858004541,99.4061417031,97.4358974359,94.7368421053
12,99.8565158677,0.0153442041889,99.9595412527,99.699879952,99.7897266446,98.5573272589,0.132908165421,99.2608282433,97.2375690608,97.5069252078
13,99.9240378123,0.00936687303871,99.9667539394,99.969897652,99.7596875939,98.6332574032,0.120473973383,99.2666958356,97.2451790634,97.783933518
14,99.9493585415,0.0051861397302,99.9648771599,99.969924812,99.8498047462,98.4813971147,0.132827776977,99.2755334438,96.9696969697,97.5069252078
15,99.9493585415,0.00456905885431,99.9652835457,99.969924812,99.8498047462,98.6332574032,0.129255682952,99.2774893079,97.5069252078,97.5069252078
16,99.9493585415,0.00451574225889,99.9651530791,99.969924812,99.8498047462,98.7091875475,0.131403573882,99.2818356726,97.5138121547,97.783933518
17,99.9493585415,0.004491949892,99.9652861903,99.969924812,99.8498047462,98.7091875475,0.13062481719,99.2856025221,97.7777777778,97.5069252078
18,99.9493585415,0.00449050597927,99.9654104861,99.969924812,99.8498047462,98.7851176917,0.130494999077,99.2877757044,97.783933518,97.783933518
19,99.9493585415,0.00448681464517,99.9654704303,99.969924812,99.8498047462,98.7851176917,0.131073144598,99.2883552197,97.783933518,97.783933518
20,99.9493585415,0.00449022178266,99.9652191939,99.969924812,99.8498047462,98.6332574032,0.131100584056,99.2931362209,97.7715877437,97.2299168975
21,99.9493585415,0.00448365812708,99.9652068525,99.969924812,99.8498047462,98.7851176917,0.13249948587,99.2970479491,97.783933518,97.783933518
22,99.9493585415,0.00448020311335,99.9652156678,99.969924812,99.8498047462,98.7851176917,0.133022882096,99.2976274644,97.783933518,97.783933518
23,99.9493585415,0.00447860132232,99.9651918665,99.969924812,99.8498047462,98.7851176917,0.133539243934,99.2986416162,97.783933518,97.783933518
24,99.9493585415,0.00448411798633,99.9650904904,99.969924812,99.8498047462,98.7091875475,0.133724586839,99.2999455256,97.7777777778,97.5069252078
25,99.9493585415,0.00448772819216,99.965094898,99.969924812,99.8498047462,98.7091875475,0.135467613217,99.2798798085,97.7777777778,97.5069252078
