epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
25,94.9838233225,0.113375903414,98.6625121752,96.0275363954,85.6036217304,89.5696202532,0.393477128789,94.2451751083,86.6326530612,75.1327433628
26,95.3833169222,0.111166855909,98.8336641603,96.5764956785,86.5593561368,90.1012658228,0.378070048577,94.5855771041,87.2855701312,76.5486725664
27,95.8700239133,0.111063097844,99.0118075176,99.1986062718,85.9255533199,89.8734177215,0.385530729505,94.4865687567,89.4168466523,73.2743362832
28,95.4030102687,0.0998990657777,98.8609742815,98.1563079777,85.1609657948,89.7215189873,0.384598302871,94.2035241323,87.7870563674,74.4247787611
29,95.6140104093,0.104476091405,98.9534627213,99.2247151415,84.9798792757,90.0253164557,0.383718975481,94.2620583067,90.7982261641,72.4778761062
30,95.7209171473,0.0996559831375,98.9685395128,99.2742596278,85.3219315895,90.0506329114,0.429107311074,93.8333176426,89.5810955961,73.8053097345
31,96.187930792,0.10228068714,99.1263346531,98.6181900555,87.5955734406,90.1012658228,0.442779324387,94.5997536559,86.2610402355,77.7876106195
32,96.0106906738,0.100403737465,99.0552095035,98.2013574661,87.3340040241,90.1265822785,0.399106922783,94.6733195255,86.8525896414,77.1681415929
33,95.636517091,0.100377750892,98.929858098,98.8584740827,85.3822937626,89.746835443,0.394205780376,94.08715402,88.8531618435,73.3628318584
34,96.2132508088,0.0992946298758,99.1149914523,98.6306020824,87.676056338,90.2025316456,0.43503838521,94.6855661206,86.9651741294,77.3451327434
35,96.1907441272,0.0911082027938,99.1276834999,98.7397820163,87.4949698189,90.1265822785,0.468335298526,94.286041549,86.6336633663,77.4336283186
36,96.2835841891,0.09288478162,99.1586594356,98.8107373428,87.7665995976,90.7088607595,0.491614739714,94.6549221741,88.1881881882,77.9646017699
37,96.3117175411,0.0947840172131,99.1866335683,99.3932455638,87.3440643863,90.4556962025,0.479103975447,94.5698863993,89.0965732087,75.9292035398
38,95.9347306232,0.095885118394,99.0655789845,99.8006800328,85.6338028169,89.8227848101,0.447451135222,94.1708325488,90.5345211581,71.9469026549
39,95.7349838233,0.08890297859,99.0429602611,96.4388092613,87.9979879276,89.6455696203,0.534346243581,94.5094458043,83.5348837209,79.4690265487
40,95.9487972992,0.0898986091733,99.0362001142,97.8603603604,87.4245472837,90.6329113924,0.453156517638,94.8596309546,87.2549019608,78.7610619469
41,96.390490927,0.0895328108977,99.2028975258,99.5989458004,87.444668008,90.3037974684,0.539135672533,94.5348333647,88.4654994851,76.017699115
42,96.4298776199,0.0959129971771,99.1937727714,99.4863600046,87.6861167002,90.7088607595,0.482252729271,94.753695161,89.1282051282,76.9026548673
43,94.4324096216,0.0962071556562,98.3081932328,96.7030388361,82.9175050302,89.6708860759,0.438237747512,93.6333631457,88.2415254237,73.7168141593
44,96.4467576312,0.0950138482825,99.2050750117,99.3403843967,87.8772635815,90.253164557,0.486470370715,94.8708419632,86.6273352999,77.9646017699
45,96.3398508932,0.0892249647774,99.1819862742,99.1690381332,87.6458752515,90.2784810127,0.51391742237,94.4396378585,87.4497991968,77.0796460177
46,96.216064144,0.0881545878533,99.1130764277,98.8074957411,87.5251509054,90.253164557,0.441029943228,94.8934601142,87.3620862588,77.0796460177
47,96.255450837,0.0977728098459,99.1574084224,98.7651523734,87.7062374245,90.7341772152,0.556727657167,94.7942399423,88.123752495,78.1415929204
48,96.4242509495,0.0934537683719,99.1816232289,99.4410858903,87.7062374245,90.2784810127,0.485686204509,94.5277019394,88.3744855967,76.017699115
49,95.8334505556,0.088383979057,98.9512856282,97.7963611708,87.0623742455,90.1772151899,0.427536279491,94.5342135819,86.9521912351,77.2566371681
50,96.4242509495,0.0890299843189,99.1940429926,99.0716630816,88.0382293763,90.1265822785,0.479022344698,94.4658413356,86.5612648221,77.5221238938
