epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
0,85.3453368969,0.476500486495,89.4203509477,85.8137774413,57.0221327968,85.417721519,0.356928093614,89.298374443,86.6402116402,57.9646017699
1,87.8098185399,0.331066046801,92.8696866809,81.667231447,72.7364185111,87.5949367089,0.308682831239,92.2677148057,82.2580645161,72.2123893805
2,88.2318188212,0.292959481871,94.089204923,93.2661957012,62.4245472837,86.9620253165,0.29925794858,92.9772798594,90.8366533865,60.5309734513
3,89.9170066113,0.268881481013,95.3986917993,92.2831293241,69.7786720322,88.7594936709,0.278828518994,94.0594756166,90.8333333333,67.5221238938
4,90.625967084,0.24823975858,95.6907792194,87.2323642101,77.8772635815,89.4430379747,0.260595047549,94.3274650097,85.6856856857,75.7522123894
5,91.340554227,0.231771125441,96.4946059878,93.8522494888,73.8732394366,89.5696202532,0.271813504213,94.1667608109,90.6108597285,70.8849557522
6,92.0213813476,0.21427572964,96.9207991554,93.7977805179,76.5291750503,89.7974683544,0.270447117422,94.3033091696,90.2547065338,72.1238938053
7,92.5643550429,0.202532548774,97.27163469,92.3112605822,80.0804828974,89.9746835443,0.269050480248,94.620347706,87.6796714579,75.5752212389
8,92.6037417358,0.188215335743,97.3198872006,90.7934382323,81.8511066398,89.7974683544,0.281813092171,94.716563108,85.394352483,77.610619469
9,93.3323955549,0.169911661425,97.7371123833,94.1863180014,81.1670020121,89.6202531646,0.286347938836,94.5543447562,87.3443983402,74.5132743363
10,94.3058095372,0.163773590824,98.3070265962,96.8513257576,82.3138832998,90.0506329114,0.263604219322,94.8495026047,89.1604675877,74.2477876106
11,94.7784498523,0.149505646785,98.5851613292,97.5529411765,83.4205231388,90.2784810127,0.302277687728,94.942030691,89.4291754757,74.8672566372
12,94.5139963427,0.143167084129,98.4286699498,95.9723820483,83.9034205231,90.6075949367,0.284686492199,94.9404067031,89.3264248705,76.2831858407
13,95.4142636095,0.136315420462,98.849878317,98.6990154712,84.7183098592,90.7848101266,0.290706844767,95.3216437582,90.8315565032,75.3982300885
14,95.2989168659,0.128767941864,98.8003943403,97.8363993984,85.0704225352,90.3037974684,0.310909931524,95.0643397351,88.151174668,76.3716814159
15,95.4255169503,0.11901090129,98.8315271437,98.1022911363,85.291750503,90.1518987342,0.337706440823,94.8075770414,89.2063492063,74.6017699115
16,95.568997046,0.118612438515,98.8599207037,97.9369627507,85.9657947686,90.5063291139,0.342614819596,95.1046570012,88.3248730964,76.9911504425
17,95.6843437896,0.126290812817,98.9044392306,97.3524109959,86.9315895372,90.1518987342,0.337478908119,95.2471756731,85.7280617165,78.6725663717
18,95.3579969053,0.118572300526,98.8243146636,98.6616576661,84.5472837022,90.0759493671,0.306813908664,94.676959769,90.5494505495,72.9203539823
19,96.1204107469,0.112249033209,99.1010098867,99.2520998734,86.7806841046,90.7848101266,0.320443283772,95.3063767024,89.8128898129,76.4601769912
20,96.0950907301,0.100541426369,99.1045431935,98.2618510158,87.5855130785,90.1772151899,0.357588893598,95.0892644198,86.4440078585,77.8761061947
21,95.5774370516,0.113294341153,98.9276541891,99.3862134089,84.708249497,90.4303797468,0.393695037682,94.3833003829,91.5011037528,73.3628318584
22,96.2132508088,0.10284290859,99.1176741173,99.0749200548,87.2736418511,90.5063291139,0.37541499657,94.9769111278,88.0161127895,77.3451327434
23,94.8459698973,0.099724372274,98.5661475198,97.051996286,84.1247484909,90.4050632911,0.396261480066,94.4292192305,89.3193717277,75.4867256637
24,96.2329441553,0.0981596460091,99.1294344862,98.9082224497,87.4949698189,90.2278481013,0.397040461604,94.7927257892,88.036809816,76.1946902655
25,95.5493036995,0.109000564815,98.8796129639,98.4465569209,85.4325955734,90.253164557,0.428382004726,94.2689935982,88.7617065557,75.4867256637
26,95.8615839077,0.104254281919,98.9945899769,98.7564766839,86.2877263581,90.3291139241,0.397471346659,94.5407879872,88.5567010309,76.017699115
27,96.1232240821,0.0915645888732,99.1072623988,98.6587860877,87.323943662,90.0253164557,0.44775642567,94.669255633,86.0784313725,77.6991150442
28,96.0388240259,0.0946976136333,99.0712644349,98.257918552,87.384305835,90.2784810127,0.471546286028,94.7023944016,86.7125984252,77.9646017699
29,96.0106906738,0.100889960087,99.0617428453,97.6408765653,87.8571428571,90.6075949367,0.388038676027,95.3467410406,86.5255052936,79.5575221239
30,96.1851174567,0.0980346935868,99.139837659,98.9061075661,87.323943662,90.6582278481,0.462020930821,94.648175171,88.0880880881,77.8761061947
31,96.3989309326,0.0962748545415,99.1853339329,99.1263898344,87.8973843058,90.5316455696,0.416290614484,94.8740977845,87.7245508982,77.7876106195
32,96.0613307076,0.0900816779429,99.0439648239,98.9005955108,86.8812877264,90.5316455696,0.376421184721,94.7982489173,88.6503067485,76.7256637168
33,96.404557603,0.100122235714,99.1793318002,99.3505013674,87.7162977867,91.0379746835,0.43798761238,94.9727609364,89.5918367347,77.6991150442
34,95.9741173161,0.0908710582702,99.0178502179,97.9704589018,87.4144869215,90.6835443038,0.418986225324,95.0431180569,87.9482071713,78.1415929204
35,96.5339710226,0.0950306549424,99.2484322062,99.7941445563,87.7867203219,91.1392405063,0.42874117557,95.0467739911,90.7098121086,76.9026548673
36,96.2132508088,0.0851529431345,99.1538671592,99.5046082949,86.8913480885,91.0379746835,0.47744263655,94.9179846859,91.2765957447,75.9292035398
37,96.1851174567,0.0929895076076,99.133218369,99.3446769372,86.9315895372,90.4810126582,0.467905123385,94.639647273,88.8659793814,76.2831858407
38,96.4073709382,0.0955111497384,99.2023143548,99.4407031161,87.6458752515,90.7594936709,0.486747271758,94.7278368794,88.9908256881,77.2566371681
39,96.2779575186,0.0912938776234,99.1471384448,98.9880613985,87.5855130785,90.4810126582,0.473689536445,94.6768656248,88.1578947368,77.0796460177
40,96.3595442397,0.0971716116089,99.1698729774,99.3267914194,87.5754527163,90.582278481,0.499359030512,94.7057757484,88.9917695473,76.5486725664
41,96.4411309608,0.0850333322904,99.2035100665,99.3065817892,87.8873239437,91.1139240506,0.539587551884,94.6420714869,89.4630192503,78.1415929204
42,96.1935574624,0.108606953993,99.1380619197,98.7067498582,87.5352112676,90.9620253165,0.401859442343,94.8503812841,89.4790602656,77.5221238938
43,96.5395976931,0.087972356373,99.2299589374,99.6352860725,87.9476861167,91.0126582278,0.448370913705,94.7317752463,90.1554404145,76.9911504425
44,96.2667041778,0.0871200007942,99.1455301817,99.0881112504,87.4547283702,91.1139240506,0.407713320859,94.8666054729,90.5306971904,76.9911504425
45,96.269517513,0.0868826820459,99.1653255797,99.6198156682,86.9919517103,90.582278481,0.51755044246,94.1587820875,91.8322295806,73.6283185841
46,95.8953439302,0.0866725179032,99.0188852309,98.3468247634,86.7806841046,90.1012658228,0.389499061651,93.9707368355,88.8538380652,74.7787610619
47,96.0191306794,0.102378059901,99.0347437093,98.6309184256,86.9718309859,90.2025316456,0.414899221976,94.5941128475,87.869520897,76.2831858407
48,96.3342242228,0.091596127472,99.1544180136,99.2585833238,87.5452716298,91.0126582278,0.403841057639,95.0431729743,89.500509684,77.6991150442
49,96.3848642566,0.0870758844597,99.2092622126,99.804350328,87.2434607646,90.4810126582,0.526206658762,94.4052673696,90.625,74.4247787611
50,96.1851174567,0.0887976947471,99.2062188597,99.8490127758,86.4889336016,90.3291139241,0.516618941162,94.1488969435,91.5555555556,72.9203539823
51,95.9291039527,0.0913722902121,98.9935053594,98.5258827563,86.7404426559,90.5569620253,0.43620920563,94.7455595305,89.0608875129,76.3716814159
52,96.1626107751,0.0915570964075,99.1474322404,99.5722543353,86.6498993964,90.582278481,0.510636126135,94.2062621603,91.8322295806,73.6283185841
53,96.5621043747,0.0847857210185,99.2455243077,99.6808753134,87.9879275654,90.9367088608,0.458978730712,94.6566638423,90.1247401247,76.7256637168
54,96.1626107751,0.0829019586138,99.1260567702,99.5722543353,86.6498993964,90.6835443038,0.493276459296,94.311421264,91.7763157895,74.0707964602
55,96.4355042903,0.0853617226932,99.2119657999,99.520383693,87.676056338,90.6582278481,0.468850657819,94.5803520994,89.7596656217,76.017699115
56,96.3792375862,0.0938281904973,99.1787705338,99.3723610636,87.6056338028,91.1392405063,0.534995339173,94.489291094,90.3726708075,77.2566371681
57,96.4720776481,0.0881252714758,99.2081523509,99.3522727273,87.9577464789,90.8101265823,0.503193579942,94.8724424151,88.7765419616,77.6991150442
58,94.3480095653,0.0923912433527,98.3275918939,97.5993278118,81.800804829,89.7215189873,0.427289678884,93.7608815038,90.8577878104,71.2389380531
59,96.4355042903,0.084335944194,99.2296803669,99.7704579364,87.4547283702,91.2405063291,0.506899731884,94.552202975,92.1505376344,75.8407079646
60,96.3398508932,0.0863626686078,99.2052400323,99.8614798569,87.032193159,90.9620253165,0.459520271081,94.7379103119,92.3329682366,74.6017699115
61,95.9797439865,0.0799646507401,99.0540010223,98.2866220356,87.1428571429,90.5569620253,0.508023384553,94.6673178309,89.1416752844,76.2831858407
62,96.1794907863,0.0962736114918,99.1382900999,99.8026926648,86.509054326,90.5063291139,0.609779742835,93.4552344191,92.2732362822,72.9203539823
63,96.404557603,0.0843876502305,99.1930800778,99.2718998862,87.7867203219,90.8607594937,0.578737195474,94.6714758677,89.6800825593,76.9026548673
64,96.5592910395,0.0805436340434,99.2423033613,99.7375328084,87.9275653924,91.1392405063,0.539498514299,94.7381221364,91.4893617021,76.1061946903
65,96.5142776762,0.096341041657,99.2034893407,99.6122704983,87.8772635815,91.0886075949,0.549577053634,94.6631676395,91.1205073996,76.2831858407
66,96.5649177099,0.0871112754365,99.244287832,99.7716634319,87.9175050302,91.1392405063,0.58189770442,94.4231312371,91.4012738854,76.1946902655
67,95.9966239977,0.116102329224,99.0327223053,99.1119824703,86.4587525151,90.6582278481,0.39795155498,94.6656859976,90.8700322234,74.8672566372
68,96.187930792,0.0873547781177,99.1372488004,99.6529786003,86.6700201207,90.6582278481,0.468253017468,94.6650740601,91.2242686891,74.5132743363
69,96.5621043747,0.0833477667438,99.2534971595,99.8285322359,87.8571428571,91.2151898734,0.530974812236,94.6450841022,91.5164369035,76.3716814159
70,96.5986777325,0.0827910005513,99.2481072728,99.8287866682,87.9879275654,91.4430379747,0.45119048695,95.0666541141,91.7721518987,76.9911504425
71,96.4129976087,0.0840356760382,99.2228410494,99.7131382674,87.4245472837,91.2151898734,0.418266230776,94.9067266052,92.8806133625,75.0442477876
72,96.5030243353,0.0834532020917,99.2477956982,99.8852816336,87.5955734406,91.417721519,0.566671208717,94.5326052846,93.1297709924,75.5752212389
73,95.4255169503,0.0855517245704,98.929555855,99.0906943788,84.416498994,90.2278481013,0.407950661877,94.7058149752,91.797752809,72.3008849558
74,96.6099310733,0.0871961345865,99.2619895314,99.8174974336,88.0382293763,91.1392405063,0.568159237029,94.7952833741,90.3726708075,77.2566371681
75,96.5621043747,0.0786174822117,99.2401380554,99.7489157727,87.9275653924,91.6708860759,0.556673979699,94.891985188,92.0251836306,77.610619469
76,95.7349838233,0.0927185262063,98.9601905516,98.75,85.8350100604,90.1012658228,0.458257123217,94.2640431808,89.4343649947,74.1592920354
77,96.2188774793,0.0963810678993,99.1324272524,99.1424651269,87.2334004024,90.6582278481,0.460948098641,94.921326806,89.4300518135,76.3716814159
78,96.337037558,0.0863640858561,99.1967139686,99.5071068317,87.3340040241,90.8101265823,0.514465730945,94.4223467018,90.7545164718,75.5752212389
79,96.5536643691,0.0806075635628,99.2457879478,99.8626845177,87.7967806841,91.3417721519,0.516330053188,94.8111937488,92.0042643923,76.3716814159
80,96.3595442397,0.0819790213183,99.195887687,99.6212121212,87.3138832998,90.7848101266,0.508916019729,94.4248572146,90.9188034188,75.3097345133
81,96.3567309045,0.0836831674879,99.1483438809,98.9579793861,87.8973843058,90.9113924051,0.616913044211,94.5935793636,88.2820258193,78.6725663717
82,96.4355042903,0.0890584623299,99.1970139525,99.0055373489,88.138832998,90.7594936709,0.577548008991,94.4037061445,87.9088206145,78.4955752212
83,96.5311576874,0.0936933476572,99.2470063498,99.8854130858,87.6961770624,91.1898734177,0.530774543466,94.7070074688,91.684434968,76.1061946903
84,96.0500773667,0.0825615096418,99.0411641888,99.6625552711,86.1670020121,90.5063291139,0.679998015226,93.6539650411,90.9880564604,74.1592920354
85,96.5846110564,0.0904779088285,99.2560425038,99.7151321787,88.0382293763,91.4936708861,0.565955142628,94.9078171091,90.7597535934,78.2300884956
86,96.5564777043,0.0759660815353,99.2530315657,99.896954431,87.7766599598,91.1898734177,0.633019762537,94.2716688634,91.3319238901,76.4601769912
87,96.6521311014,0.0752572035914,99.2735782003,99.8632322772,88.1488933602,91.164556962,0.652912655239,94.5196918346,89.9692937564,77.7876106195
88,94.6715431144,0.0881435619531,98.3824752852,97.2404884922,83.3098591549,89.7974683544,0.679871965088,93.168165129,88.9603429796,73.4513274336
89,96.1007174005,0.107841248455,99.1080236545,99.2174913694,86.7404426559,90.5569620253,0.479183406935,94.6882884579,90.2231668438,75.1327433628
90,96.4129976087,0.0920242967234,99.1850792315,99.7245495237,87.4144869215,90.7341772152,0.511734288131,94.7645845101,90.7249466951,75.3097345133
91,96.2357574905,0.0851804447985,99.1344162416,99.3913642627,87.0724346076,90.6075949367,0.480796163263,94.9164548422,89.7382198953,75.8407079646
92,96.1991841328,0.0780113269172,99.0871606322,99.0295695856,87.2635814889,91.1392405063,0.498519463162,94.8612470972,89.8773006135,77.7876106195
93,96.5733577156,0.0839287946923,99.2459562098,99.5568181818,88.138832998,91.1898734177,0.585971705491,94.8411943765,88.5601577909,79.4690265487
94,96.6211844141,0.0830012106733,99.2518594284,99.8744435567,88.0281690141,91.1392405063,0.571753882909,94.7870771355,90.4564315353,77.1681415929
95,96.2807708538,0.0835228241271,99.1383390167,98.9881764438,87.5955734406,90.1265822785,0.666038211297,93.8547903722,88.2231404959,75.5752212389
96,96.4523843016,0.0776248455688,99.2141390621,99.5094124358,87.7464788732,90.6075949367,0.606891954187,94.2604970815,89.0030832477,76.6371681416
97,96.0613307076,0.0911930171139,99.0562177007,98.6332574032,87.1227364185,89.8987341772,0.53921589109,94.188869014,86.6599799398,76.4601769912
98,96.6296244197,0.0814835405097,99.2614198175,99.8858708058,88.0482897384,90.4810126582,0.647486728128,94.2512944831,89.8520084567,75.2212389381
99,96.1710507807,0.0930183926202,99.1095284851,99.515179499,86.7303822938,90.1012658228,0.545814274308,94.1893711166,89.183457052,74.4247787611
100,96.4551976368,0.0892690661199,99.1954159049,99.6340347667,87.6458752515,90.9113924051,0.543509791788,94.8243268688,90.3664921466,76.3716814159
