epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
0,80.889013926,0.549854292799,84.1914690852,75.3636938646,47.6552344766,81.0632911392,0.428752103727,84.0682754565,72.1379310345,48.9242282507
1,85.899563933,0.39810124428,90.5894285689,80.3061596404,66.0933906609,85.417721519,0.34862248967,89.5696263608,76.881134133,65.9494855005
2,87.4046982698,0.346238063873,92.4981433113,81.3934985224,71.602839716,87.0379746835,0.322293764458,91.6174533385,78.9802289282,71.0009354537
3,88.0658320439,0.319029064397,93.1005221002,88.2048560435,66.4733526647,88.4050632911,0.295259762127,92.4273383664,87.120291616,67.0720299345
4,89.2840061893,0.304196976006,94.3161110799,90.0621118012,69.5930406959,89.0379746835,0.279040648341,93.0537124459,87.9474940334,68.9429373246
5,89.5906597271,0.290163593175,94.4897687455,88.0725075529,72.8727127287,88.9620253165,0.283299259242,93.383280478,84.8184818482,72.1234798877
6,89.9507666338,0.281852161087,95.0043199368,91.8500195287,70.5429457054,89.3164556962,0.269352952959,93.8208591563,88.8355342137,69.2235734331
7,90.4684203123,0.271125251536,95.3319583482,89.5561670056,74.8525147485,89.1392405063,0.270628704044,93.792577998,85.2422907489,72.4041159963
8,90.693487129,0.266547204006,95.6506845009,89.5801301005,75.7324267573,89.5696202532,0.267446324878,94.0477578172,85.9802847755,73.4331150608
9,91.4530876354,0.257409204468,96.2697754262,92.5143485163,75.7524247575,90.0759493671,0.255777938985,94.2361148767,88.5096700796,72.7782974743
10,91.5318610212,0.24917699334,96.3086499446,92.6228508718,75.9524047595,89.6455696203,0.26772315226,93.9920072447,86.9955156951,72.5912067353
11,91.7822478548,0.243460511979,96.4687687002,92.0827389444,77.4522547745,89.8481012658,0.260638908608,94.3104706199,86.7841409692,73.7137511693
12,91.6837811225,0.23377719933,96.6153842649,93.8503672352,75.3824617538,89.7721518987,0.264769447876,94.1728069683,88.4393063584,71.5622076707
13,90.50499367,0.229426798761,96.3413036632,96.6356981982,68.6431356864,88.6582278481,0.282511647608,93.6424703121,92.1302578019,63.5173058934
14,92.7528485019,0.228187804453,97.2900201563,95.9752321981,77.4922507749,90.2278481013,0.262266215244,94.3328666347,90.0351699883,71.8428437792
15,92.1282880855,0.219562575901,96.7166207158,92.9721990216,77.9122087791,89.8734177215,0.269659283395,93.9103133364,87.1254162042,73.4331150608
16,93.0538753693,0.214877972089,97.5844728791,95.3079884504,79.2120787921,90.2278481013,0.266821005918,94.3547674857,88.5005636979,73.4331150608
17,92.79504853,0.209670734602,97.6224053918,97.1124620061,76.6723327667,89.7974683544,0.280270335561,94.2431364616,90.4126213592,69.6913002806
18,92.027008018,0.206974840275,96.8364408861,95.6554975156,75.0724927507,89.6202531646,0.287550928276,93.7158519626,88.9940828402,70.3461178672
19,93.8950625967,0.200891896824,98.0439169323,96.1679047282,81.5518448155,90.0759493671,0.264820171715,94.4549772728,88.0764904387,73.2460243218
20,92.9582219721,0.202623370441,97.613886239,96.3068181818,77.9622037796,89.5696202532,0.275070558296,94.2594849842,88.1533101045,71.0009354537
21,93.8866225911,0.195597765246,98.0897467918,95.3429101019,82.2917708229,89.5189873418,0.277748709132,94.3338569623,85.55917481,73.7137511693
22,91.1801941201,0.193868708329,96.2254928398,92.9662077597,74.2725727427,88.7594936709,0.304950294404,93.2271983568,85.5517633675,70.3461178672
23,94.2973695316,0.191761621413,98.2818281748,96.9500706547,82.3217678232,89.7721518987,0.272818269722,94.4542061161,86.9855394883,73.1524789523
24,93.8387958925,0.183902881919,98.0183448927,96.2901505274,81.2318768123,90.0253164557,0.303063002629,94.180583475,86.6449511401,74.6492048644
25,93.6249824167,0.192177417382,97.9127028575,96.2011707084,80.5219478052,89.5949367089,0.286905220317,94.2203264574,87.3015873016,72.0299345182
26,94.423969616,0.177277355766,98.3905859923,97.7264611356,82.0917908209,90.5063291139,0.292355331507,94.4993959002,88.8143176734,74.2750233863
27,94.5336896891,0.176565271701,98.4120362431,95.9407069555,84.1315868413,90.2025316456,0.27964609804,94.5329290416,85.8947368421,76.3330215154
28,94.3058095372,0.184021936283,98.4216165958,97.7493116246,81.6418358164,90.0506329114,0.296880163792,94.0217008373,89.5784543326,71.5622076707
29,94.128569419,0.177171997645,98.2567536583,97.8592162554,80.901909809,90.5063291139,0.283287884646,94.675560566,89.0765765766,73.9943872778
30,93.858489239,0.169804963098,98.2025361706,98.2116428219,79.6220377962,89.7215189873,0.300170543209,94.1752259652,89.5113230036,70.2525724977
31,94.2917428612,0.174132297962,98.3983292087,98.2800387597,81.1318868113,89.7215189873,0.300351113413,94.098800275,88.9541715629,70.8138447147
32,94.2467294978,0.167652367347,98.3862719076,97.5155279503,81.6318368163,90.1265822785,0.294059307032,94.3702068551,87.8483835006,73.7137511693
33,94.6856097904,0.18886612858,98.5214501178,96.4073226545,84.2515748425,90.2025316456,0.277874357655,94.8631951734,85.970464135,76.2394761459
34,94.5955830637,0.165614095428,98.5236268301,97.5294117647,82.8917108289,90.2784810127,0.289425949266,94.458159309,88.1828316611,73.9943872778
35,94.8178365452,0.169532665997,98.6515284229,98.1697957256,83.1316868313,90.1518987342,0.289403309732,94.5117993473,88.6363636364,72.9653882133
36,95.0935433957,0.160926497641,98.7783578556,98.9332701197,83.4616538346,90.6329113924,0.307971636147,94.2767101902,91.1660777385,72.4041159963
37,94.3677029118,0.171575170417,98.5215960278,98.9355193931,80.8519148085,90.4050632911,0.307718908598,94.385435171,91.0714285714,71.5622076707
38,94.9134899423,0.152093574507,98.6967294306,98.6231454006,83.0816918308,90.2278481013,0.317565831467,94.3660588436,88.76276958,73.1524789523
39,95.2539035026,0.15382566858,98.8071818993,98.1357109773,84.7415258474,90.835443038,0.301622600586,94.9299042889,89.7637795276,74.6492048644
40,95.4367702912,0.157002367055,98.8404013498,98.249452954,85.301469853,90.3037974684,0.294753920723,94.5239268015,87.6923076923,74.6492048644
41,95.3073568716,0.1725120859,98.828806929,98.6002566196,84.5215478452,90.8607594937,0.309217131606,94.6818028768,89.9548532731,74.5556594949
42,94.2270361514,0.16274177108,98.309931182,97.3775181786,81.6818318168,90.1012658228,0.335176523101,93.7713752468,88.0898876404,73.3395696913
43,95.5408636939,0.156102591492,98.9167069435,98.4904355842,85.4614538546,90.4810126582,0.322176385439,94.3134497201,88.7150837989,74.2750233863
44,94.9303699536,0.15825830734,98.6476764358,98.4517196549,83.2916708329,89.746835443,0.311692213341,94.0075440233,87.641723356,72.3105706268
45,91.2083274722,0.156492763619,96.5255664772,98.0973698937,70.1129887011,87.7215189873,0.393696744019,91.8028394153,89.8907103825,61.5528531338
46,94.9050499367,0.151593329673,98.6111360873,97.8052766752,83.7716228377,89.9493670886,0.338937785158,94.2567575246,86.6812227074,74.2750233863
47,95.3636235757,0.147287550937,98.8554076788,98.0997351146,85.1714828517,89.7974683544,0.331591980186,94.2917842748,86.8362831858,73.4331150608
48,94.3902095935,0.1560196089,98.3847543839,97.4854702882,82.1817818218,89.7721518987,0.345754483138,93.9616561394,87.827076223,72.2170252572
49,95.7462371642,0.148996070112,98.9759481028,98.1290395736,86.5313468653,90.9620253165,0.329169050938,94.5988994701,88.0341880342,77.0813844715
50,95.3354902237,0.151381456179,98.8107063472,97.5276290304,85.5914408559,90.3544303797,0.313926112425,94.7643815859,86.8308351178,75.8652946679
51,95.8869039246,0.158931868307,98.999370831,98.5556692824,86.6513348665,90.582278481,0.293610116666,94.6577021997,86.7228661749,76.987839102
52,95.55493037,0.155255002102,98.9697028379,99.5877988458,84.5515448455,90.0,0.359545158616,93.9247136736,89.4613583138,71.4686623012
53,95.366436911,0.153173581606,98.9373202908,99.3735224586,84.0615938406,90.6835443038,0.326650560008,94.3845260179,90.7084785134,73.0589335828
54,95.6759037839,0.146231299722,98.9716452721,98.7894858197,85.6814318568,90.4050632911,0.329693164011,94.5069288838,87.7461706783,75.0233863424
55,95.177943452,0.141990781486,98.7901639487,98.2082606166,84.401559844,90.1265822785,0.353144953326,94.152878655,87.6803551609,73.9008419083
56,95.1498100999,0.148849678388,98.7417093712,98.8203373835,83.7616238376,89.9493670886,0.348080696049,94.1716218221,88.9791183295,71.7492984097
57,95.7687438458,0.161387529337,98.9652634917,98.8165000575,85.9914008599,90.1265822785,0.336057447406,94.4419812526,87.0229007634,74.6492048644
58,95.2173301449,0.142939843505,98.7850040552,99.3109183795,83.5816418358,89.9493670886,0.352816501192,94.4550016251,88.0090497738,72.7782974743
59,95.1498100999,0.151322087422,98.7779085778,98.3187390543,84.201579842,90.0506329114,0.352641075672,94.2092705052,88.2352941176,72.9653882133
60,95.7799971867,0.147840782621,99.0169173264,99.0310301073,85.8414158584,90.4050632911,0.34070054012,94.4763017856,87.4186550976,75.3975678204
61,95.4592769729,0.157608591207,98.9216032985,98.6315667401,85.0414958504,90.1265822785,0.347584802863,94.5101352723,87.6803551609,73.9008419083
62,94.0441693628,0.136151990933,98.1581546473,97.3570398847,81.0318968103,89.9493670886,0.35580485267,93.9504865431,88.7990762125,71.9363891487
63,96.0078773386,0.141905789067,99.088942108,98.6949614163,86.9613038696,90.4810126582,0.356305375393,94.2140760292,87.4594594595,75.6782039289
64,95.1047967365,0.148242737511,98.724865221,96.8682627936,85.3614638536,89.9493670886,0.351050088308,94.0717204977,86.0515021459,75.0233863424
65,93.2311154874,0.150986280335,97.6432275736,94.0187782543,81.101889811,88.4810126582,0.412984639836,92.7788316018,82.869379015,72.4041159963
66,94.9753833169,0.145078716842,98.6417514684,98.5922157814,83.3316668333,89.9746835443,0.368133464312,93.5614014467,89.9169632266,70.9073900842
67,95.6421437614,0.153162894292,98.9316025922,97.3448353126,86.8813118688,90.0759493671,0.348328579525,94.6514111843,85.2237252862,76.6136576239
68,95.757490505,0.15048437837,99.0023578287,98.0862869437,86.6113388661,90.7341772152,0.33700317631,94.7420261583,87.8363832078,76.3330215154
69,95.5577437052,0.141253330194,98.9186660139,98.3911744427,85.6114388561,90.5063291139,0.339756602502,94.422564338,88.5555555556,74.5556594949
70,95.5042903362,0.133712770426,98.962648364,99.5986306221,84.3615638436,90.3797468354,0.383420369157,94.2649642557,91.2574850299,71.2815715622
71,96.1204107469,0.13157339665,99.105398339,98.9775051125,87.1112888711,90.7594936709,0.315208322813,94.8973533576,87.2881355932,77.0813844715
72,96.1710507807,0.14868759561,99.1058584793,99.3150684932,86.9913008699,90.9367088608,0.345173823562,94.5652202148,89.4561598224,75.3975678204
73,95.3833169222,0.138825007151,98.8837453555,99.3856332703,84.1115888411,90.5316455696,0.382838924116,94.1688862451,91.4183551847,71.7492984097
74,91.7541145027,0.147349979817,96.5934970667,97.0079787234,72.9427057294,88.2784810127,0.439535720235,92.2320896009,88.8461538462,64.8269410664
