epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
16,95.6954760297,0.213127100572,98.9424885995,92.6389737324,91.8534221684,92.7866362946,0.176093390569,97.6820769478,88.654353562,86.5979381443
17,95.8474004051,0.214999726904,99.0085365506,95.1768488746,89.6426408237,93.3181473045,0.174596851371,97.6546114323,91.6666666667,85.0515463918
18,95.4338284943,0.216151631448,98.7969238835,95.0407830343,88.2192610539,93.1662870159,0.181100282057,97.4634625415,92.816091954,83.2474226804
19,95.0624577988,0.213355951298,98.7798493293,95.449983272,86.4021804967,92.2551252847,0.189577966889,97.4154672467,92.3076923077,80.412371134
20,95.6954760297,0.221463930227,98.9129729119,95.148771022,89.0975166566,92.8625664389,0.180024170828,97.5136772719,92.0,82.9896907216
21,94.9274139095,0.216685248746,98.6815711971,95.3340046996,86.0084797093,92.2551252847,0.194468592265,97.2670424911,92.0588235294,80.6701030928
22,95.4422687373,0.198385411445,98.8452957331,96.9408565602,86.3718958207,92.0273348519,0.198077111588,97.479830879,93.2721712538,78.6082474227
23,95.729237002,0.206534212612,99.0466776654,95.1258876695,89.2489400363,92.6347760061,0.178415155289,97.6532242851,90.5292479109,83.7628865979
24,93.4588116138,0.204059345267,98.2139429854,95.6301914048,80.1938219261,90.5846621109,0.232073205015,96.5246412837,92.0382165605,74.4845360825
25,94.9611748818,0.200675544628,98.7839175259,97.4062390466,84.1611144761,91.7995444191,0.224102757956,97.057860686,94.5859872611,76.5463917526
26,95.5435516543,0.210690117703,98.8422507872,94.7997416021,88.8855239249,91.8754745634,0.200010878316,96.9829547346,89.5774647887,81.9587628866
27,95.1553004727,0.205999156121,98.8732052272,96.7764060357,85.4633555421,91.7995444191,0.209717286481,96.8542968273,92.9447852761,78.0927835052
28,93.9483457124,0.211197504039,98.1094969994,94.4922547332,83.1314354936,90.5846621109,0.222338045925,96.3751068103,89.5209580838,77.0618556701
29,95.4000675219,0.199195956536,98.8344935726,94.8584445168,88.2798304058,92.5588458618,0.186970904073,97.3302964056,91.1931818182,82.7319587629
30,94.5729237002,0.206112349893,98.5666162938,95.452991453,84.5548152635,92.1791951405,0.199358447758,97.0301177411,92.5373134328,79.8969072165
31,94.7164078325,0.19788475237,98.4458239891,93.1891542931,87.4318594791,91.5717539863,0.208335663968,96.6677948798,89.2351274788,81.1855670103
32,95.3241053342,0.199880757258,98.8606958771,90.7957244656,92.6105390672,92.7866362946,0.193797426088,97.4593010997,86.7167919799,89.175257732
33,95.7967589467,0.197966538556,98.9843116448,92.4591156875,92.4591156875,93.0903568717,0.185362138816,97.5106255479,89.1820580475,87.1134020619
34,95.6026333558,0.197373501378,98.9918172549,92.2772879295,91.9139915203,93.1662870159,0.183261096585,97.3058826141,89.2105263158,87.3711340206
35,95.7883187036,0.192347063906,99.078372744,96.2693958402,88.3101150818,92.0273348519,0.196927551845,97.4210158357,91.2536443149,80.6701030928
36,95.729237002,0.196429899562,98.9969592002,95.8360655738,88.5221078134,91.9514047077,0.204191372678,97.1416443798,91.7159763314,79.8969072165
37,94.3197164078,0.191833418338,98.2539108906,93.1691297209,85.9176256814,91.5717539863,0.215325438165,96.5598748238,90.1449275362,80.1546391753
38,96.1428089129,0.190124453684,99.2351994189,95.9019038399,90.0060569352,92.2551252847,0.186124208409,97.565556579,90.625,82.2164948454
