epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
45,96.3679842453,0.0882880518584,99.186786507,99.248377178,87.676056338,91.0632911392,0.416604367766,95.1949256261,89.521871821,77.8761061947
46,96.0303840203,0.0817652041988,98.9588308016,99.0792956612,86.6096579477,90.6329113924,0.497522308615,94.3034974581,90.0843881857,75.5752212389
47,96.134477423,0.0882208384922,99.1176057517,98.3736164445,87.6257545272,91.2151898734,0.385751207478,95.4064990899,89.2678034102,78.7610619469
48,96.6183710789,0.0817534092094,99.2532548346,99.851665906,88.0382293763,91.3164556962,0.498107443972,95.2137073997,89.7876643074,78.5840707965
49,96.5705443804,0.0771920942878,99.2441320448,99.9427327912,87.7867203219,91.2658227848,0.444173570585,95.0793243583,91.9786096257,76.1061946903
50,96.4720776481,0.0836929489975,99.2261265307,99.3859449625,87.9275653924,91.3417721519,0.494915005391,95.1531255884,90.0406504065,78.407079646
51,96.5733577156,0.0841386188999,99.2564648779,99.7944736241,87.9275653924,91.3670886076,0.497985165512,95.3432341681,90.2140672783,78.3185840708
52,96.5424110283,0.0817073967416,99.238336286,99.590117272,87.9979879276,91.164556962,0.416216114895,95.4512646708,89.7253306205,78.0530973451
53,96.1935574624,0.0789182095389,99.1471023957,99.7566346042,86.5995975855,90.6329113924,0.454575021539,94.7728692023,92.0353982301,73.6283185841
54,96.3820509214,0.0805490554906,99.1627127538,99.4627343393,87.5352112676,90.6835443038,0.498440311378,94.705053976,88.6409736308,77.3451327434
55,96.4833309889,0.0871781764413,99.211368779,99.3413581649,88.0080482897,91.0886075949,0.440470808065,95.2465166635,88.8223552894,78.7610619469
56,96.3933042622,0.0792914067636,99.1823905747,99.6672785682,87.3943661972,90.582278481,0.596825923437,94.5765157221,90.1483050847,75.3097345133
57,96.3736109157,0.0842187610094,99.1524651718,99.4512404253,87.5150905433,90.6835443038,0.458843572894,94.6460176991,89.8535564854,76.017699115
58,96.3876775918,0.0835272346331,99.1981133039,98.8929055581,88.0684104628,91.2405063291,0.456697475729,95.3340551058,88.6587771203,79.5575221239
59,96.3764242509,0.0834629496998,99.2105478016,99.7813578826,87.2334004024,90.8101265823,0.431976870072,94.8651540827,91.0160427807,75.3097345133
60,96.525531017,0.0800719601557,99.2328401182,99.5898370742,87.9376257545,91.2405063291,0.452514363965,95.5079551873,89.837398374,78.2300884956
61,96.5846110564,0.0815870109229,99.2597158817,99.828688899,87.9376257545,91.0379746835,0.454003686573,95.295769786,90.0826446281,77.1681415929
62,96.2751441834,0.077439415745,99.1835814732,98.3610237988,88.1488933602,90.2278481013,0.658728793422,94.7810126781,85.4961832061,79.2920353982
63,96.6296244197,0.0795914670058,99.2680174977,99.8858708058,88.0482897384,91.164556962,0.440399881164,95.2301041863,90.2992776058,77.4336283186
64,96.4270642847,0.0790082896719,99.1960494661,99.531535649,87.6358148893,90.835443038,0.428321291887,94.9198597251,90.3361344538,76.1061946903
65,95.636517091,0.0799794076301,98.8628337099,98.0304591778,86.1267605634,90.1012658228,0.563567310436,94.2333207808,87.8974358974,75.8407079646
66,96.5508510339,0.0804201318423,99.2439554334,99.6241457859,87.9979879276,90.9873417722,0.497077115819,95.1343202787,90.0621118012,76.9911504425
67,96.5621043747,0.0792583465853,99.2403106395,99.8057586837,87.8772635815,91.2405063291,0.430780808413,95.1895201782,91.0041841004,76.9911504425
68,96.4017442678,0.0842192303553,99.1699466473,99.8388767407,87.2736418511,90.5316455696,0.572086190755,94.0880719262,91.2663755459,73.982300885
