epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
51,95.5464903643,0.157168827515,98.8956834625,98.2794218858,85.6714328567,90.0,0.318485247183,94.0974365452,86.6304347826,74.5556594949
52,95.5858770573,0.158874034374,98.9143957707,98.3264557542,85.7714228577,89.9240506329,0.307600906454,94.1492176899,87.9096045198,72.7782974743
53,94.9810099873,0.147157319546,98.7940554715,99.4463834396,82.6217378262,89.5189873418,0.351450670037,93.5680333945,89.4103489771,69.5042095416
54,94.989449993,0.155367197395,98.7040960796,97.9691876751,83.9316068393,89.5949367089,0.323773573667,93.8678266596,87.3863636364,71.9363891487
55,93.0707553805,0.160519488651,97.5623135306,95.2569644573,79.3220677932,88.4556962025,0.360421544449,92.8345821743,84.5546786922,70.1590271282
56,93.9907159938,0.171279214762,98.0678601808,97.3395931142,80.8519148085,88.3797468354,0.352509945118,93.0736651115,86.3095238095,67.8203928906
57,95.1638767759,0.147964791207,98.6837453899,97.1425318761,85.3214678532,89.6962025316,0.33637295188,93.9145100525,86.6962305987,73.1524789523
58,95.0822900549,0.158698279463,98.7488453629,98.4501585065,83.8416158384,89.8227848101,0.344074374603,93.7209497144,88.6442641947,71.5622076707
59,94.5280630187,0.1604087894,98.4560355231,97.2326454034,82.9117088291,89.0632911392,0.347289444932,93.5731392638,86.9918699187,70.0654817587
60,95.2398368266,0.15088700226,98.7810184883,98.0900567195,84.7315268473,89.8987341772,0.343387936837,94.088840177,87.4720357942,73.1524789523
61,94.4267829512,0.142347472442,98.4698003931,98.9860737845,81.0218978102,88.8607594937,0.395626446748,92.6400964482,88.5889570552,67.539756782
62,94.1257560838,0.147805680873,98.2673692778,97.6514512827,81.0718928107,88.9873417722,0.370422315447,93.3190552989,86.6050808314,70.1590271282
63,93.2367421578,0.155524790772,97.6861589992,96.900851957,78.4721527847,88.2784810127,0.39822497804,92.5215493659,86.5060240964,67.165575304
64,95.4733436489,0.151840806296,98.8853249227,98.927238806,84.8315168483,89.7721518987,0.369758210016,93.7155678522,87.317620651,72.7782974743
65,94.9022366015,0.153720301405,98.6202819391,97.3188489541,84.201579842,89.1139240506,0.331621661352,93.710518805,84.9180327869,72.6847521048
