epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
0,97.2147197839,0.320480533362,99.4876136254,95.5083459788,94.5328927606,95.8238420653,0.118716969353,98.8832740296,93.4659090909,91.135734072
1,95.8811613774,0.258164360304,99.2394749869,90.8776978417,94.863322319,94.4570994685,0.131923005763,98.6955110745,88.2978723404,91.9667590028
2,95.9064821067,0.247102440535,99.1825721601,93.1693989071,92.1898468008,94.9886104784,0.143803451773,98.6537859734,91.7847025496,89.7506925208
3,95.6785955436,0.238861760242,99.1723834247,90.1396409233,95.0135175728,94.3811693242,0.142126250189,98.5083276348,88.0636604775,91.9667590028
4,96.1934503714,0.231490521999,99.2268655673,92.573964497,93.9921898468,94.7608200456,0.147097540913,98.6059759617,89.247311828,91.9667590028
5,96.0162052667,0.22394388086,99.0932060722,92.5528745904,93.3313307299,94.7608200456,0.140629412192,98.3947426373,89.8907103825,91.135734072
6,95.4760297097,0.219200120584,98.8788309531,93.0354391371,90.6878942625,94.4570994685,0.146503687363,98.1058542635,92.6035502959,86.703601108
7,95.3409858204,0.212320675197,98.8778163109,93.7874487543,89.3361369781,94.0774487472,0.149240588709,98.0290684871,92.2388059701,85.595567867
8,95.5266711681,0.213006956021,98.8852775894,93.4222773813,90.4475818564,94.30523918,0.148281020437,98.0786170447,91.3294797688,87.5346260388
9,95.2565833896,0.20889096122,98.8180502713,91.4345612459,91.7092219886,94.3811693242,0.158104246665,98.0939742,89.3150684932,90.3047091413
10,95.197501688,0.208249679443,98.7660628614,90.7560543414,92.3100030039,93.8496583144,0.154700058027,98.007046906,88.2513661202,89.4736842105
11,95.5182309251,0.203702408093,98.920841195,91.9113241462,92.1598077501,94.1533788914,0.146314276989,98.2423301151,89.226519337,89.4736842105
12,95.2143821742,0.203950937437,98.8260104964,90.2154921374,93.0609792731,93.6977980258,0.156623349357,98.0618111012,87.3655913978,90.027700831
13,95.1553004727,0.195608441287,98.7372121145,90.4552129222,92.5202763593,93.3940774487,0.156566125317,98.0519593412,87.6373626374,88.3656509695
14,95.2819041188,0.196368677804,98.8419979428,94.220945083,88.6452388105,94.3811693242,0.149927622113,98.1104903858,93.8837920489,85.0415512465
15,95.1299797434,0.193861276792,98.6964342529,92.2604422604,90.2373085011,93.5459377373,0.16450746629,97.7325739751,89.4285714286,86.703601108
16,95.2228224173,0.195916332722,98.7835674227,94.0951165018,88.5551216582,94.0015186029,0.161471491223,97.7242434428,92.7272727273,84.7645429363
17,95.5351114112,0.189152247024,98.8215252666,92.194092827,91.8894562932,94.1533788914,0.155355583387,97.9011404861,90.3409090909,88.0886426593
18,95.4675894666,0.189494470661,98.8264142376,92.2518159806,91.5590267348,93.6977980258,0.156296184231,97.9396782531,89.2655367232,87.5346260388
19,95.2228224173,0.186489457988,98.8881337498,94.8684637869,87.7440672875,93.8496583144,0.157928745574,97.8172556474,92.6829268293,84.2105263158
20,95.4169480081,0.186034957836,98.8345895562,92.8879310345,90.627816161,94.2293090357,0.153328897365,97.885638452,91.788856305,86.703601108
21,95.3747467927,0.182112604204,98.9303458623,91.5695067265,92.0096124962,93.470007593,0.157881279967,97.8566626873,87.4659400545,88.91966759
22,95.4507089804,0.183447835143,98.8835497886,93.6210131332,89.9369179934,94.1533788914,0.157071937337,97.7755305463,91.7647058824,86.4265927978
23,95.6954760297,0.181433086557,98.9875977755,94.2821237826,90.1471913488,93.7737281701,0.155526203131,97.8105912215,90.6705539359,86.1495844875
24,95.5182309251,0.176988415367,98.9661201539,92.4711596843,91.4989486332,93.8496583144,0.157849875714,97.7679968474,89.5480225989,87.811634349
25,95.2143821742,0.183522306257,98.8756124833,90.4985337243,92.7005106639,93.470007593,0.159908556127,97.8237751944,86.6666666667,90.027700831
