epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
0,83.6174881837,0.519188203496,91.1508792322,88.5445489762,47.9904019196,84.662110858,0.355482543203,91.7627354465,88.5,49.7191011236
1,89.4581363943,0.33725310693,94.2745814826,88.9137737962,71.4457108578,91.3439635535,0.248643424897,94.7979632639,89.8026315789,76.6853932584
2,90.6060094531,0.28410856628,95.253308394,83.258460617,83.3833233353,90.5846621109,0.242532569505,95.4898338575,81.1827956989,84.8314606742
3,88.9770425388,0.26299485031,95.3852235191,92.8209459459,65.9268146371,90.9643128322,0.241677873951,95.5743081294,93.7269372694,71.3483146067
4,91.2052667117,0.257122478831,96.3357398992,92.6656738645,74.6550689862,92.4069855733,0.225164298656,96.3258076208,91.5584415584,79.2134831461
5,91.880486158,0.240660096577,96.2735870726,85.2137767221,86.0827834433,92.1032649962,0.219846701918,96.383975026,84.4262295082,86.797752809
6,92.8342336259,0.232066743634,97.2374913671,86.4904552129,88.3323335333,93.0144267274,0.21151732568,96.9104046581,86.2637362637,88.202247191
7,92.623227549,0.217481523863,97.0385626892,91.5540540541,81.2837432513,92.4829157175,0.204723110797,96.2959931719,88.8217522659,82.5842696629
8,93.1465226199,0.214526036879,97.4030722397,90.1336728199,84.9430113977,93.6218678815,0.181529749635,97.1857498626,89.7660818713,86.2359550562
9,93.7204591492,0.204596464157,97.8336353519,89.2900485437,88.2723455309,92.7866362946,0.190996548626,96.9519110477,86.7605633803,86.5168539326
epoch,accuracy,loss,roc_auc,precision,recall,val_accuracy,val_loss,val_roc_auc,val_precision,val_recall
0,71.8602295746,0.604254729598,56.460412463,0.0,0.0,72.9688686409,0.584777892224,56.3631195267,0.0,0.0
1,71.8602295746,0.595508398517,77.6560156609,0.0,0.0,72.9688686409,0.582670590193,77.3187310737,0.0,0.0
2,86.5209318028,0.485597080049,91.909791051,82.2502784998,66.4367126575,87.4715261959,0.306230227243,93.0985396766,83.044982699,67.4157303371
3,87.6266036462,0.337365356231,93.6361917187,88.4362139918,64.4571085783,88.6104783599,0.295808022956,94.6485987209,88.7218045113,66.2921348315
4,90.386563133,0.293421172934,95.2078532496,88.414420721,75.7648470306,90.7365223994,0.227595090006,95.8236387658,87.2611464968,76.9662921348
5,90.9689399055,0.267789752604,95.8345733954,88.7936943112,77.7144571086,91.4198936978,0.223281159861,96.0805691637,87.8504672897,79.2134831461
6,91.1461850101,0.252774736047,95.8735860298,89.7391304348,77.3845230954,90.6605922551,0.221884749338,95.9978486829,86.9841269841,76.9662921348
7,89.6522619851,0.241868230668,95.9357714433,92.4657534247,68.8362327534,89.7494305239,0.236170686187,95.9399735762,91.6981132075,68.2584269663
8,89.3652937205,0.23360875104,96.5419521804,95.5623901582,65.2369526095,90.3568716781,0.240839060727,96.3144079786,96.7346938776,66.5730337079
9,89.6438217421,0.228642726693,96.0953836365,94.1719077568,67.3665266947,90.1290812453,0.236518270289,95.9665727414,94.4881889764,67.4157303371
